State,StateFIPS,CountyFIPS,AreaName,income_001,incomeA_001,incomeB_001,incomeC_001,incomeD_001,incomeE_001,incomeF_001,incomeG_001,incomeH_001,incomeI_001
VA,51,059,"Fairfax County, Virginia",112552,123313,81908,68824,106700,128080,61989,90410,129565,75045
VA,51,061,"Fauquier County, Virginia",91609,95425,47431,114306,90278,.,71607,90278,96402,63967
VA,51,063,"Floyd County, Virginia",48005,50096,18365,.,.,.,.,NA,50121,36875
VA,51,065,"Fluvanna County, Virginia",63938,65405,56350,.,NA,.,36060,58793,65674,36603
VA,51,067,"Franklin County, Virginia",46870,48167,38289,16635,.,.,17931,58587,48739,30711
VA,51,069,"Frederick County, Virginia",69098,68896,69539,75089,69698,.,NA,64938,69338,55353
VA,51,071,"Giles County, Virginia",46390,46840,NA,.,50875,.,.,.,46822,46705
VA,51,073,"Gloucester County, Virginia",61121,61466,53108,102212,.,.,110662,67381,61160,83202
VA,51,075,"Goochland County, Virginia",79330,87143,39798,.,NA,.,.,.,87036,61429
VA,51,077,"Grayson County, Virginia",29942,30546,10990,.,.,.,.,NA,30692,26384
VA,51,079,"Greene County, Virginia",61550,62352,42625,.,140543,.,.,81179,62407,66600
VA,51,081,"Greensville County, Virginia",38012,48517,32798,.,.,.,.,NA,49622,.
VA,51,083,"Halifax County, Virginia",35240,40330,26535,.,44800,.,29778,NA,40742,28170
VA,51,085,"Hanover County, Virginia",78645,81174,58191,60750,78750,.,92936,63750,81264,70859
VA,51,087,"Henrico County, Virginia",61934,69574,46090,55347,87371,127031,46287,52929,70225,49513
VA,51,089,"Henry County, Virginia",35293,36789,28970,.,NA,.,41094,23841,36924,35923
VA,51,091,"Highland County, Virginia",43914,43816,.,.,.,.,.,.,43816,.
VA,51,093,"Isle of Wight County, Virginia",65741,72742,42596,NA,NA,.,.,NA,71914,101176
VA,51,095,"James City County, Virginia",75710,80998,48446,NA,112273,.,58546,66136,82184,59216
VA,51,097,"King and Queen County, Virginia",48292,52000,45086,.,.,.,.,.,52107,NA
VA,51,099,"King George County, Virginia",81688,82741,68406,.,72829,.,55917,170577,81867,185667
VA,51,101,"King William County, Virginia",62031,65246,43594,65625,NA,.,.,NA,65350,53523
VA,51,103,"Lancaster County, Virginia",50374,56498,37628,.,140577,.,.,NA,56460,NA
VA,51,105,"Lee County, Virginia",31086,31218,NA,.,.,.,.,.,31197,NA
VA,51,107,"Loudoun County, Virginia",123453,125761,100669,83162,136005,92083,73774,108958,130888,77596
VA,51,109,"Louisa County, Virginia",57829,59712,45903,31350,103221,.,NA,35625,60022,46613
VA,51,111,"Lunenburg County, Virginia",39506,44361,29583,.,.,.,25990,23571,44486,25313
VA,51,113,"Madison County, Virginia",47736,48930,19531,.,.,.,.,69891,48829,91625
VA,51,115,"Mathews County, Virginia",63845,65780,47875,.,.,.,.,.,65887,.
VA,51,117,"Mecklenburg County, Virginia",37356,42855,25281,.,NA,.,55298,2499,42702,55655
VA,51,119,"Middlesex County, Virginia",54654,60625,28438,.,.,.,.,NA,60179,NA
VA,51,121,"Montgomery County, Virginia",46663,48441,37961,50819,32569,.,16896,25000,48498,38137
VA,51,125,"Nelson County, Virginia",47118,51037,26657,.,.,.,.,.,50767,NA
VA,51,127,"New Kent County, Virginia",73041,72346,75000,NA,141027,.,.,NA,71461,107672
VA,51,131,"Northampton County, Virginia",35055,47604,18805,.,61354,.,.,175391,47639,NA
VA,51,133,"Northumberland County, Virginia",51885,58750,41201,.,.,.,.,.,58897,.
VA,51,135,"Nottoway County, Virginia",36284,44493,28375,.,.,.,NA,23670,45977,35435
VA,51,137,"Orange County, Virginia",65166,66077,36964,.,115938,.,93125,NA,66057,67174
VA,51,139,"Page County, Virginia",43895,44331,27969,.,NA,.,.,13203,44495,33190
VA,51,141,"Patrick County, Virginia",33982,35120,31060,.,.,.,.,28005,36099,11452
VA,51,143,"Pittsylvania County, Virginia",41824,44450,34851,NA,59688,.,33173,40625,44483,39417
VA,51,145,"Powhatan County, Virginia",77896,80565,41938,.,161063,.,.,60694,80607,73036
VA,51,147,"Prince Edward County, Virginia",41697,49571,28152,.,.,.,.,NA,49440,NA
VA,51,149,"Prince George County, Virginia",61857,68388,56792,50313,83000,158143,NA,75192,70576,44032
VA,51,153,"Prince William County, Virginia",98657,104209,87787,66432,94287,133615,70156,93733,111607,70087
VA,51,155,"Pulaski County, Virginia",47495,47041,49286,.,.,.,.,113611,47003,NA
VA,51,157,"Rappahannock County, Virginia",57210,60313,45544,.,.,.,.,.,61196,41369
VA,51,159,"Richmond County, Virginia",47288,50584,35511,.,.,.,.,NA,50778,NA
VA,51,161,"Roanoke County, Virginia",60519,60643,54063,96750,82792,.,NA,33618,60426,62031
VA,51,163,"Rockbridge County, Virginia",48901,49480,NA,.,55795,.,.,36364,49379,63009
VA,51,165,"Rockingham County, Virginia",53744,53801,60694,NA,85833,.,31895,45321,54571,34768
VA,51,167,"Russell County, Virginia",35045,35181,21336,.,.,.,.,NA,35452,NA
VA,51,169,"Scott County, Virginia",37240,37228,NA,.,100208,.,.,NA,37125,NA
VA,51,171,"Shenandoah County, Virginia",49406,49618,47917,140000,.,.,NA,NA,50648,36489
VA,51,173,"Smyth County, Virginia",37983,38430,NA,.,NA,.,.,24485,38362,42500
VA,51,175,"Southampton County, Virginia",48962,63717,31972,97679,.,.,.,NA,64002,18462
VA,51,177,"Spotsylvania County, Virginia",78125,81628,68838,112574,79886,NA,56869,87765,81734,64973
VA,51,179,"Stafford County, Virginia",97144,98129,108560,95000,69286,NA,56415,93077,98368,73553
VA,51,181,"Surry County, Virginia",53673,60852,43696,.,.,.,17167,76667,60682,NA
VA,51,183,"Sussex County, Virginia",39194,51500,30137,.,.,.,NA,.,51500,NA
VA,51,185,"Tazewell County, Virginia",37664,38035,15133,.,NA,.,.,42406,38033,NA
VA,51,187,"Warren County, Virginia",61454,62236,47277,39712,47639,.,.,59231,63252,40682
VA,51,191,"Washington County, Virginia",43310,43426,34301,.,NA,.,24815,NA,43610,24449
VA,51,193,"Westmoreland County, Virginia",47911,50899,36763,.,.,.,.,30114,50355,NA
VA,51,195,"Wise County, Virginia",37407,37889,10298,.,NA,.,.,23942,37918,22692
VA,51,197,"Wythe County, Virginia",41360,41460,34583,.,36500,.,.,NA,41601,36250
VA,51,199,"York County, Virginia",81749,86583,62089,.,84881,188429,128125,70524,87943,67344
VA,51,510,"Alexandria city, Virginia",89134,105774,54350,NA,96705,.,52787,74655,111699,61162
VA,51,520,"Bristol city, Virginia",35368,36418,21900,.,.,.,.,16654,36733,.
VA,51,530,"Buena Vista city, Virginia",29097,27253,.,.,.,.,.,.,27553,.
VA,51,540,"Charlottesville city, Virginia",49775,56756,32816,NA,41020,.,58214,55725,56474,58450
VA,51,550,"Chesapeake city, Virginia",68620,77034,52592,49571,89239,48272,65854,65421,77701,65635
VA,51,570,"Colonial Heights city, Virginia",50304,53425,40829,120714,40000,.,45824,51750,53367,47261
VA,51,580,"Covington city, Virginia",34746,37426,32598,.,.,.,.,28903,37426,.
VA,51,590,"Danville city, Virginia",32315,39110,27783,20833,49417,.,40000,13281,38923,40625
VA,51,595,"Emporia city, Virginia",28601,46000,22511,.,NA,.,.,.,46000,.
VA,51,600,"Fairfax city, Virginia",105297,111375,102130,NA,114667,.,81655,82750,114680,81385
VA,51,610,"Falls Church city, Virginia",120522,136311,85962,.,72134,.,NA,NA,140313,81607
VA,51,620,"Franklin city, Virginia",32399,51164,29211,.,.,.,31810,.,51638,19324
VA,51,630,"Fredericksburg city, Virginia",51762,58952,38750,NA,105125,.,NA,73571,61240,34522
VA,51,640,"Galax city, Virginia",30604,30594,31389,.,.,.,.,NA,30172,50556
VA,51,650,"Hampton city, Virginia",49190,57353,40539,NA,48542,.,40089,49567,56936,55417
VA,51,660,"Harrisonburg city, Virginia",38750,39018,32670,.,40455,.,63125,26447,39780,37392
VA,51,670,"Hopewell city, Virginia",39064,40483,32881,.,NA,.,55357,73333,40008,62716
VA,51,678,"Lexington city, Virginia",34017,31136,34857,.,45804,.,.,.,30114,39911
VA,51,680,"Lynchburg city, Virginia",39589,47725,25422,NA,64167,.,15403,30762,47637,41019
VA,51,683,"Manassas city, Virginia",72890,75170,68750,.,51522,.,68986,55982,81359,59392
VA,51,685,"Manassas Park city, Virginia",73528,69982,NA,.,92019,.,61058,72273,78384,61046
VA,51,690,"Martinsville city, Virginia",29587,32465,24203,.,.,.,56094,24074,32247,55313
VA,51,700,"Newport News city, Virginia",50077,59736,39785,57808,50571,56000,34150,41714,60485,43819
VA,51,710,"Norfolk city, Virginia",44480,56559,31925,38750,54193,57392,35889,44848,57494,40487
VA,51,720,"Norton city, Virginia",27731,27031,36393,.,.,.,.,.,26861,.
VA,51,730,"Petersburg city, Virginia",31798,41766,29770,.,NA,.,65682,NA,43684,32008
VA,51,735,"Poquoson city, Virginia",83735,83766,140375,.,59917,.,.,83438,83623,91250
VA,51,740,"Portsmouth city, Virginia",45676,54553,36833,38162,42188,.,35862,46414,54864,37016
VA,51,750,"Radford city, Virginia",29912,31834,19489,.,NA,.,.,NA,32321,23750
VA,51,760,"Richmond city, Virginia",40758,57279,28230,24509,45932,.,30581,39935,58474,32486
VA,51,770,"Roanoke city, Virginia",39930,43256,29855,NA,34153,.,27450,41176,44383,29071
VA,51,775,"Salem city, Virginia",50068,51080,27500,.,40278,.,.,.,51232,NA
VA,51,790,"Staunton city, Virginia",40842,41319,34565,.,38320,.,NA,NA,41189,61719
VA,51,800,"Suffolk city, Virginia",65499,78573,46878,82727,70966,.,56806,69676,78877,65259
VA,51,810,"Virginia Beach city, Virginia",66634,71156,51265,69201,72597,131875,45873,63492,71948,54825
VA,51,820,"Waynesboro city, Virginia",45643,47439,26978,.,59327,.,47750,NA,48346,26897
VA,51,830,"Williamsburg city, Virginia",48639,53378,33378,.,2499,.,.,58438,54212,45329
VA,51,840,"Winchester city, Virginia",45363,48133,40696,NA,41588,.,34688,25375,50740,30885
VT,50,001,"Addison County, Vermont",59688,59734,NA,NA,63750,.,46833,40000,59579,63355
VT,50,003,"Bennington County, Vermont",49573,49907,55613,.,118382,.,.,33879,49483,131852
VT,50,005,"Caledonia County, Vermont",45323,45475,.,NA,41250,.,.,31136,45590,36042
VT,50,007,"Chittenden County, Vermont",65350,66990,40873,31406,52023,.,53333,50625,67095,54875
VT,50,009,"Essex County, Vermont",36599,36895,.,9375,60893,.,.,21500,36841,28125
VT,50,011,"Franklin County, Vermont",58199,58139,NA,70259,45441,.,.,57813,58018,82757
VT,50,013,"Grand Isle County, Vermont",62608,63168,.,.,.,.,.,54125,63599,41250
VT,50,015,"Lamoille County, Vermont",50939,50715,NA,78813,.,.,.,35893,50549,75809
VT,50,017,"Orange County, Vermont",53869,54159,73958,45357,49167,.,36667,52639,54323,32115
VT,50,019,"Orleans County, Vermont",42831,43095,NA,25455,NA,.,.,35625,42994,56250
VT,50,021,"Rutland County, Vermont",49372,49478,170195,NA,51111,.,NA,40662,49515,44464
VT,50,023,"Washington County, Vermont",58788,58636,85074,87642,83156,.,53125,53250,58708,44716
VT,50,025,"Windham County, Vermont",51045,51544,55508,45781,48500,.,NA,28625,51548,30938
VT,50,027,"Windsor County, Vermont",52965,53036,89922,NA,57500,.,115667,38750,53599,33906
WA,53,001,"Adams County, Washington",46564,52046,.,NA,NA,.,32582,62287,53780,40060
WA,53,003,"Asotin County, Washington",44394,44467,NA,NA,101583,.,NA,NA,44641,31250
WA,53,005,"Benton County, Washington",60251,62873,48844,45066,70875,49500,38364,54020,64416,39209
WA,53,007,"Chelan County, Washington",51837,52185,40357,48194,NA,.,50707,36641,54780,41889
WA,53,009,"Clallam County, Washington",47253,48246,NA,31926,38482,48500,29607,42031,48632,38636
WA,53,011,"Clark County, Washington",60756,61954,42788,50500,70577,51466,39786,55363,62593,41362
WA,53,013,"Columbia County, Washington",38581,39696,.,26667,.,.,NA,17083,39865,NA
WA,53,015,"Cowlitz County, Washington",47452,48750,31250,30784,40417,2499,35800,39615,49392,31954
WA,53,017,"Douglas County, Washington",53636,57899,NA,66806,NA,.,37702,54306,58844,39799
WA,53,019,"Ferry County, Washington",38125,40235,.,23125,.,25000,.,36250,40075,NA
WA,53,021,"Franklin County, Washington",56980,61241,NA,NA,58658,2499,37656,53313,68533,41444
WA,53,023,"Garfield County, Washington",45855,46912,.,.,.,.,.,36250,47353,.
WA,53,025,"Grant County, Washington",48714,51561,NA,40938,NA,.,37015,33654,51971,40238
WA,53,027,"Grays Harbor County, Washington",43538,43743,NA,35900,65697,NA,35081,43516,44215,34025
WA,53,029,"Island County, Washington",58815,60077,47891,58147,50933,NA,NA,57400,60971,41924
WA,53,031,"Jefferson County, Washington",49279,49657,.,38690,44848,.,.,NA,49980,32208
WA,53,033,"King County, Washington",75302,80107,38696,41741,82928,54836,44268,63339,81670,50430
WA,53,035,"Kitsap County, Washington",62941,64380,40053,42237,67014,52500,46738,54425,64552,55778
WA,53,037,"Kittitas County, Washington",46458,47942,43314,NA,21990,.,40625,NA,48331,40500
WA,53,039,"Klickitat County, Washington",48319,48435,.,47438,.,.,63750,37159,47810,54900
WA,53,041,"Lewis County, Washington",44100,44557,38457,38958,56979,.,50781,28906,45007,39520
WA,53,043,"Lincoln County, Washington",46069,46188,.,45987,45909,.,NA,45625,46012,NA
WA,53,045,"Mason County, Washington",50406,51429,NA,46393,62250,119097,25561,37778,51381,26328
WA,53,047,"Okanogan County, Washington",40730,43239,24635,31044,63333,19632,30272,40278,43984,32157
WA,53,049,"Pacific County, Washington",37684,38842,NA,21958,23563,.,23859,35417,38816,35750
WA,53,051,"Pend Oreille County, Washington",40599,39945,.,45000,.,.,NA,60060,40739,23816
WA,53,053,"Pierce County, Washington",59953,62352,47194,44592,55991,58068,41328,55658,63306,45844
WA,53,055,"San Juan County, Washington",55960,57025,100962,45625,26923,.,29286,36667,57658,31172
WA,53,057,"Skagit County, Washington",54129,56057,51861,39803,46250,NA,36420,42306,57726,37865
WA,53,059,"Skamania County, Washington",52374,53480,NA,53750,52917,.,31719,NA,53277,51944
WA,53,061,"Snohomish County, Washington",70722,71401,55127,55880,80146,57429,48835,67426,72338,53037
WA,53,063,"Spokane County, Washington",50079,51281,30725,27581,41528,16488,32727,36590,51430,42766
WA,53,065,"Stevens County, Washington",41978,43203,NA,28681,22115,.,23720,40564,43375,24444
WA,53,067,"Thurston County, Washington",61677,61946,65460,43558,69018,64489,65938,51460,62237,54667
WA,53,069,"Wahkiakum County, Washington",44485,43897,.,120500,.,.,.,NA,45476,NA
WA,53,071,"Walla Walla County, Washington",47946,47903,NA,NA,89722,.,60692,28556,48380,47233
WA,53,073,"Whatcom County, Washington",53145,54744,24464,31655,58662,31403,45917,32379,55198,40514
WA,53,075,"Whitman County, Washington",36631,39373,33750,24063,25398,.,NA,22958,40112,18287
WA,53,077,"Yakima County, Washington",44749,46845,24773,42934,50565,NA,37274,36304,51731,37141
WI,55,001,"Adams County, Wisconsin",43640,43713,NA,NA,.,.,28750,NA,44115,25952
WI,55,003,"Ashland County, Wisconsin",39381,40877,.,23523,NA,.,.,57212,41006,NA
WI,55,005,"Barron County, Wisconsin",45714,45619,74029,28438,NA,.,70268,50781,45628,53529
WI,55,007,"Bayfield County, Wisconsin",46665,47444,.,40724,34722,.,60000,43333,47463,58750
WI,55,009,"Brown County, Wisconsin",53527,55653,24574,39028,57246,.,34211,28460,56013,40367
WI,55,011,"Buffalo County, Wisconsin",50196,50007,.,2499,.,.,54000,69479,50052,52500
WI,55,013,"Burnett County, Wisconsin",41135,42180,NA,16935,34500,.,NA,37222,42266,33125
WI,55,015,"Calumet County, Wisconsin",67427,67530,NA,93393,67115,.,32045,NA,68037,32057
WI,55,017,"Chippewa County, Wisconsin",52109,52195,.,NA,44830,.,.,45139,52190,28523
WI,55,019,"Clark County, Wisconsin",45048,45082,NA,37083,NA,.,NA,47500,45570,38036
WI,55,021,"Columbia County, Wisconsin",59769,60082,19563,53750,81809,.,45568,48309,60093,49583
WI,55,023,"Crawford County, Wisconsin",44459,44459,.,33281,.,.,.,NA,44689,33750
WI,55,025,"Dane County, Wisconsin",62865,66303,28106,43699,55570,NA,38678,38174,67241,37257
WI,55,027,"Dodge County, Wisconsin",53783,53898,60968,53750,35227,.,NA,39764,54106,43393
WI,55,029,"Door County, Wisconsin",51928,52221,12574,78167,NA,.,36641,42583,52385,36071
WI,55,031,"Douglas County, Wisconsin",47095,47448,32045,38447,NA,.,.,48750,47362,NA
WI,55,033,"Dunn County, Wisconsin",49788,50069,NA,41848,40982,.,50750,43333,50211,NA
WI,55,035,"Eau Claire County, Wisconsin",49513,50181,14900,NA,33693,.,63846,56750,50374,NA
WI,55,037,"Florence County, Wisconsin",48643,48750,.,37000,.,.,.,.,48235,61346
WI,55,039,"Fond du Lac County, Wisconsin",55473,56085,NA,99509,76429,.,46903,33523,56320,45074
WI,55,041,"Forest County, Wisconsin",40636,40934,61667,39000,.,.,.,32917,41250,21667
WI,55,043,"Grant County, Wisconsin",49067,49133,NA,NA,NA,.,79194,30074,49195,48542
WI,55,045,"Green County, Wisconsin",56219,56748,14688,NA,NA,.,33973,NA,56904,34940
WI,55,047,"Green Lake County, Wisconsin",46780,47180,40500,45357,46875,.,31429,NA,47399,31293
WI,55,049,"Iowa County, Wisconsin",55188,55340,.,.,NA,.,34063,52188,55185,40972
WI,55,051,"Iron County, Wisconsin",42543,42818,.,NA,.,.,.,35417,42759,45833
WI,55,053,"Jackson County, Wisconsin",47851,48354,NA,42027,99531,.,32045,47266,48354,42083
WI,55,055,"Jefferson County, Wisconsin",56877,57634,44167,NA,30375,.,44714,74375,58262,45387
WI,55,057,"Juneau County, Wisconsin",44961,45367,38750,36750,26781,.,.,40000,45611,43688
WI,55,059,"Kenosha County, Wisconsin",54918,56894,27112,34063,62409,.,31801,48800,58439,36858
WI,55,061,"Kewaunee County, Wisconsin",56863,56975,.,NA,.,.,.,65188,56912,55938
WI,55,063,"La Crosse County, Wisconsin",50539,51020,30278,37885,49523,.,19851,52991,51316,30972
WI,55,065,"Lafayette County, Wisconsin",51445,51575,NA,57857,.,.,46927,66875,51857,45625
WI,55,067,"Langlade County, Wisconsin",41775,42162,NA,18947,NA,.,.,27143,42386,25708
WI,55,069,"Lincoln County, Wisconsin",49721,49544,.,44167,NA,.,.,NA,49583,NA
WI,55,071,"Manitowoc County, Wisconsin",48398,48451,NA,51000,41786,.,NA,49536,48687,34167
WI,55,073,"Marathon County, Wisconsin",54083,54669,40750,27292,50731,.,NA,30431,55107,32316
WI,55,075,"Marinette County, Wisconsin",43425,43383,78472,36250,250001,.,NA,20909,43393,42500
WI,55,077,"Marquette County, Wisconsin",46242,46266,NA,56250,NA,.,51027,NA,46508,37813
WI,55,078,"Menominee County, Wisconsin",35343,50662,.,32375,36667,.,.,.,51250,NA
WI,55,079,"Milwaukee County, Wisconsin",43873,53056,26853,32240,51879,35809,30057,35513,55070,34006
WI,55,081,"Monroe County, Wisconsin",50694,51116,NA,47813,NA,.,41184,NA,50981,56667
WI,55,083,"Oconto County, Wisconsin",52765,53174,.,52344,NA,.,22000,31528,53403,28882
WI,55,085,"Oneida County, Wisconsin",46516,46718,NA,27782,48750,.,83393,63906,46734,55583
WI,55,087,"Outagamie County, Wisconsin",58765,59824,40673,54397,55625,.,33023,50610,60097,38773
WI,55,089,"Ozaukee County, Wisconsin",76433,75758,82070,NA,127457,.,109293,85921,76196,56607
WI,55,091,"Pepin County, Wisconsin",49516,49677,.,.,.,.,.,NA,50000,14500
WI,55,093,"Pierce County, Wisconsin",61611,62298,NA,NA,NA,.,86250,26369,62173,63947
WI,55,095,"Polk County, Wisconsin",50714,50912,30096,39107,33542,.,52500,33750,50885,50417
WI,55,097,"Portage County, Wisconsin",51613,52562,NA,NA,24479,.,NA,NA,52827,24375
WI,55,099,"Price County, Wisconsin",43137,43083,.,22813,NA,62891,.,93036,43305,27031
WI,55,101,"Racine County, Wisconsin",55584,60923,26552,57045,52326,.,36538,NA,62368,36852
WI,55,103,"Richland County, Wisconsin",44810,45092,.,2499,.,.,18264,18173,45104,18611
WI,55,105,"Rock County, Wisconsin",50324,51736,22852,25809,71917,.,NA,34492,52504,34851
WI,55,107,"Rusk County, Wisconsin",39194,39069,.,18438,46563,.,.,39271,38903,60208
WI,55,109,"St. Croix County, Wisconsin",70886,71315,25817,22237,79688,.,36083,62083,71680,44219
WI,55,111,"Sauk County, Wisconsin",51055,51580,16728,40156,NA,.,59013,31063,51847,45965
WI,55,113,"Sawyer County, Wisconsin",41665,44169,23750,30773,25625,.,.,34783,44198,36964
WI,55,115,"Shawano County, Wisconsin",47861,48485,11250,40313,53125,.,39583,31806,48887,32500
WI,55,117,"Sheboygan County, Wisconsin",53713,53853,27042,50938,55183,.,30078,66875,54323,44219
WI,55,119,"Taylor County, Wisconsin",45420,45509,.,.,.,.,32500,42083,45547,40921
WI,55,121,"Trempealeau County, Wisconsin",51077,52104,.,.,NA,.,34175,46563,52224,40536
WI,55,123,"Vernon County, Wisconsin",47675,47927,.,NA,NA,.,27000,44375,47932,30938
WI,55,125,"Vilas County, Wisconsin",41061,42373,.,18950,NA,.,NA,43832,42475,41974
WI,55,127,"Walworth County, Wisconsin",53445,54121,24583,NA,61250,NA,44022,43839,54731,44681
WI,55,129,"Washburn County, Wisconsin",42368,42741,25962,43750,61389,.,14531,23750,42772,21500
WI,55,131,"Washington County, Wisconsin",69237,69459,64933,112946,81713,.,39963,49821,69644,50810
WI,55,133,"Waukesha County, Wisconsin",76545,76593,31865,74091,114511,.,41270,69863,76913,55123
WI,55,135,"Waupaca County, Wisconsin",51994,52276,48839,46904,27250,.,26442,56546,52514,32917
WI,55,137,"Waushara County, Wisconsin",45166,45540,NA,NA,NA,.,43750,38438,45516,43750
WI,55,139,"Winnebago County, Wisconsin",52018,52567,26281,31573,52813,.,45658,34091,52826,41099
WI,55,141,"Wood County, Wisconsin",48961,48740,51660,31413,85527,.,42798,NA,48991,34483
